Date,Name,Year,Letterboxd URI
2021-12-07,The Interpreter,2005,https://boxd.it/2aWs
2021-12-07,Drive,2011,https://boxd.it/IG
2021-12-08,Alice in Wonderland,1951,https://boxd.it/1Sz6
2021-12-08,Love & Other Drugs,2010,https://boxd.it/UIi
2021-12-16,Mad Max: Fury Road,2015,https://boxd.it/2DjO
2021-12-16,The Fate of the Furious,2017,https://boxd.it/bbCw
2021-12-26,Don't Look Up,2021,https://boxd.it/o0Hc
2021-12-27,Red Notice,2021,https://boxd.it/ixtq
2021-12-27,"tick, tick...BOOM!",2021,https://boxd.it/jz2e
2021-12-27,Inside Man,2006,https://boxd.it/2auS
2021-12-28,Spider-Man: No Way Home,2021,https://boxd.it/nwRw
2021-12-29,Certified Copy,2010,https://boxd.it/IMW
2021-12-30,The Matrix Resurrections,2021,https://boxd.it/n87k
2021-12-31,Pretty Woman,1990,https://boxd.it/2b6M
2022-01-02,The Unforgivable,2021,https://boxd.it/nZ4e
2022-01-02,The Lost Daughter,2021,https://boxd.it/kgww
2022-01-03,The Truman Show,1998,https://boxd.it/18U8
2022-01-03,The Maltese Falcon,1941,https://boxd.it/29c4
2022-01-03,I'm So Excited!,2013,https://boxd.it/4BRI
2022-01-05,The French Dispatch,2021,https://boxd.it/jLP8
2022-01-06,Bad Moms,2016,https://boxd.it/d5nk
2022-01-09,The Karate Kid,1984,https://boxd.it/27Wk
2022-01-10,Live Flesh,1997,https://boxd.it/2aJ4
2022-01-11,Jules and Jim,1962,https://boxd.it/28rM
2022-01-11,Carrie,1976,https://boxd.it/20ZQ
2022-01-11,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G
2022-01-14,A Quiet Place,2018,https://boxd.it/fVJQ
2022-01-15,Mr. Deeds,2002,https://boxd.it/27BQ
2022-01-15,Dial M for Murder,1954,https://boxd.it/2adW
2022-01-17,Euphoria: Trouble Don't Last Always,2020,https://boxd.it/ta4a
2022-01-18,Cinderella,1899,https://boxd.it/3OwG
2022-01-18,The Vanishing Lady,1896,https://boxd.it/3y7q
2022-01-18,A Terrible Night,1896,https://boxd.it/3y84
2022-01-18,Playing Cards,1896,https://boxd.it/3y8o
2022-01-18,Post No Bills,1896,https://boxd.it/3OvS
2022-01-18,Arrival of a Train at Vincennes Station,1896,https://boxd.it/d14o
2022-01-18,A Serpentine Dance,1896,https://boxd.it/m71o
2022-01-18,The Astronomer's Dream,1898,https://boxd.it/3yr6
2022-01-18,A Daring Daylight Burglary,1903,https://boxd.it/5u7g
2022-01-18,The Girl and Her Trust,1912,https://boxd.it/4a9u
2022-01-19,Rebel Without a Cause,1955,https://boxd.it/2aQu
2022-01-19,Euphoria: F*ck Anyone Who’s Not a Sea Blob,2021,https://boxd.it/tMkU
2022-01-20,Strangers on a Train,1951,https://boxd.it/29tk
2022-01-20,Notorious,1946,https://boxd.it/2aDK
2022-01-23,The Royal Treatment,2022,https://boxd.it/tIGs
2022-01-26,The Human Voice,2020,https://boxd.it/p148
2022-01-26,Sing 2,2021,https://boxd.it/fAnE
2022-01-26,The Butterfly Effect,2004,https://boxd.it/27M0
2022-01-29,The Trial,1962,https://boxd.it/25Xg
2022-02-01,Playing,2007,https://boxd.it/33Oe
2022-02-02,Brief Encounter,1945,https://boxd.it/29sm
2022-02-02,GoodFellas,1990,https://boxd.it/29FA
2022-02-12,The Birds,1963,https://boxd.it/2a6m
2022-02-12,Jackie Brown,1997,https://boxd.it/2aVO
2022-02-14,The Seventh Seal,1957,https://boxd.it/2ahO
2022-02-15,Parallel Mothers,2021,https://boxd.it/sOP4
2022-02-18,The Suicide Squad,2021,https://boxd.it/fw6O
2022-02-20,I Am Legend,2007,https://boxd.it/21DG
2022-02-22,Our Brand Is Crisis,2015,https://boxd.it/1Wyw
2022-02-25,The Tinder Swindler,2022,https://boxd.it/yMLw
2022-02-25,Serenity,2019,https://boxd.it/g9sk
2022-02-25,Ender's Game,2013,https://boxd.it/2N9Y
2022-02-27,Obsessed,2009,https://boxd.it/1IOU
2022-02-27,Irmão do Jorel: Especial Carnaval Bruttal,2022,https://boxd.it/zxjY
2022-03-01,Eternals,2021,https://boxd.it/j36o
2022-03-02,A History of Violence,2005,https://boxd.it/2bfa
2022-03-02,G.I. Jane,1997,https://boxd.it/24my
2022-03-02,The 5th Wave,2016,https://boxd.it/9wbi
2022-03-03,The Batman,2022,https://boxd.it/eDGs
2022-03-03,Game Night,2018,https://boxd.it/fRtu
2022-03-04,Sister Act 2: Back in the Habit,1993,https://boxd.it/21Qq
2022-03-05,The Greatest Showman,2017,https://boxd.it/acjI
2022-03-05,Lethal Weapon,1987,https://boxd.it/29e0
2022-03-08,Misbehaviour,2020,https://boxd.it/kPkU
2022-03-15,Emicida: AmarElo - It's All for Yesterday,2020,https://boxd.it/sLK6
2022-03-15,Emicida AmarElo Live in Sao Paulo,2021,https://boxd.it/vTee
2022-04-03,Morbius,2022,https://boxd.it/j978
2022-04-13,The Island,2005,https://boxd.it/28qE
2022-04-19,Executive Order,2020,https://boxd.it/mHQC
2022-05-01,Yes Man,2008,https://boxd.it/1WPW
2022-05-01,White Hot: The Rise & Fall of Abercrombie & Fitch,2022,https://boxd.it/zZ8O
2022-05-08,Valentine's Day,2010,https://boxd.it/1gui
2022-05-11,CODA,2021,https://boxd.it/tbf4
2022-05-12,The Hunt,2012,https://boxd.it/3wEC
2022-05-12,Romeo and Dynamite in the Valley of Remembrance,2022,https://boxd.it/AGsM
2022-05-12,Laurel Canyon,2002,https://boxd.it/1Plq
2022-05-14,Texas Chainsaw Massacre,2022,https://boxd.it/ns6c
2022-05-14,Senior Year,2022,https://boxd.it/u8C2
2022-05-18,A Time to Kill,1996,https://boxd.it/28pc
2022-05-19,Batman & Robin,1997,https://boxd.it/2ar0
2022-05-23,The Good German,2006,https://boxd.it/2aW8
2022-05-27,Everything Everywhere All at Once,2022,https://boxd.it/jUk4
2022-05-27,San Andreas,2015,https://boxd.it/7sUa
2022-06-03,Charade,1963,https://boxd.it/23O2
2022-06-03,Cinderella,1950,https://boxd.it/1Uki
2022-06-04,Boogie Nights,1997,https://boxd.it/23um
2022-06-05,The Master,2012,https://boxd.it/2cBG
2022-06-06,Murder by Numbers,2002,https://boxd.it/1SQc
2022-06-06,Aningaaq,2013,https://boxd.it/70VO
2022-06-06,Fantastic Beasts: The Secrets of Dumbledore,2022,https://boxd.it/bg8Q
2022-06-07,Doppelgänger,2012,https://boxd.it/7mxa
2022-06-07,Let's Eat,2020,https://boxd.it/s5pA
2022-06-07,Life Is Beautiful,2013,https://boxd.it/bP8Q
2022-06-15,Jurassic Park III,2001,https://boxd.it/2azI
2022-06-15,Jurassic World Dominion,2022,https://boxd.it/ikXW
2022-06-16,Women Reply,1975,https://boxd.it/5Eie
2022-06-16,The Pleasure of Love in Iran,1976,https://boxd.it/4zPA
2022-06-16,Six Men Getting Sick,1967,https://boxd.it/HDu
2022-06-16,The Alphabet,1969,https://boxd.it/Ssi
2022-06-18,Top Gun: Maverick,2022,https://boxd.it/cjr4
2022-06-20,Spiderhead,2022,https://boxd.it/mLsO
2022-06-21,Chungking Express,1994,https://boxd.it/1UDa
2022-06-24,The Piano Teacher,2001,https://boxd.it/2886
2022-06-26,Death on the Nile,2022,https://boxd.it/ifpg
2022-06-26,En Corps +,2021,https://boxd.it/yO16
2022-06-26,Rise,2022,https://boxd.it/sZ1Y
2022-06-26,Waiting for Bojangles,2021,https://boxd.it/w7Ra
2022-06-26,Goodnight Mommy,2014,https://boxd.it/8Niy
2022-06-27,Amateur,1994,https://boxd.it/1lQ4
2022-07-02,The Parent Trap,1961,https://boxd.it/1Fw4
2022-07-03,The Swindle,1997,https://boxd.it/12w
2022-07-03,Hotel Vivier Cinémathèque,2020,https://boxd.it/tnP4
2022-07-03,Carol,2015,https://boxd.it/7DPK
2022-07-05,Frankie,2019,https://boxd.it/iiko
